2,769
2,512
2,3086
14,3584
1538,775
256,13620
771,2570
1,770
1031,1541
513,1541
1536,1536
3,3087
60,13834
3841,1291
263,1793
3585,3075
257,1799
0,1542
526,783
257,1285
15,1290
769,1287
263,3849
7,517
1284,3854
3644,13828
1027,3338
3584,3841
1024,261
3590,2819
3586,269
3840,15
263,6
258,7964
775,7706
513,768
1798,1
15,270
768,1286
263,1793
1543,1
256,3085
256,3340
1551,1292
2875,14087
6,1793
3843,1289
1794,23390
271,524
3079,3079
14,781
3584,271
258,1541
7686,6658
3584,3584
1792,772
0,3598
512,512
1806,2563
1025,774
4,3337
3853,512
1287,2
15621,827
770,14134
1026,46515
3594,38803
3341,3855
1851,15111
512,2
514,1799
1030,1540
1087,59
1027,6940
1551,2563
7966,7711
284,6663
259,1287
271,2564
769,2825
1540,15161
30335,2818
516,23899
2,1287
512,2
0,771
0,771
1,1029
3845,2560
2,7708
512,2
1792,1282
0,0
31,796
0,771
771,7453
769,769
513,258
7,7
0,0
3072,269
287,7170
7686,7429
1566,7172
257,257
2,7455
768,7199
1280,6942
259,769
1799,1799
31,7171
2,769
256,7197
0,0
256,7197
3590,3076
514,514
3,3
2,1797
3594,1281
259,1797
7680,7937
0,0
1,515
256,7197
1,7711
257,0
7939,7682
3841,271
2,3596
1030,1030
3584,3841
3843,3843
3077,2049
519,519
2829,773
2567,1547
831,831
780,525
3072,3329
10,2817
1536,1536
3340,256
259,1540
3,3
0,3598
3075,3330
1793,263
2572,1283
1548,3078
1028,2570
14,3841
1340,15365
4120,265
5943,14874
12343,1792
13834,15617
3331,781
0,1028
770,1
6,1283
2827,0
2561,521
771,1028
515,1543
258,1031
1795,261
3590,3590
256,3599
269,269
270,3330
2314,1796
16189,259
15154,3332
13095,5891
29494,30781
259,769
1287,512
513,3
518,1281
515,1029
517,1027
12,3586
317,831
14389,13
12339,2569
3599,3599
2823,1032
11,2561
3590,8
15411,270
0,3084
13319,13056
2368,16393
65504,51160
19505,12365
3870,2073
781,524
2062,6
12607,3841
13630,15925
14350,13571
3591,1551
3851,1795
