0,0
0,0
0,0
257,0
1,1
0,0
0,0
0,0
0,0
516,6
2574,4
5401,12
7970,61
9511,2
10538,3
10802,24
13880,14
14654,7
16969,11
20050,542
22353,263
20569,778
22887,319
26466,260
25700,0
25186,0
25959,2
22876,5
21073,3
21074,257
19535,3
16959,125
15675,6
12591,30
11562,7
10535,14
9249,5
7705,7
4877,30
2052,12
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,256
805,1058
15187,618
25491,8175
34461,2322
61941,4
59796,30219
45450,13837
36007,5693
21070,4622
32613,6146
27153,31233
5401,3072
7196,7710
6164,3072
4657,15391
10797,772
11566,513
11560,1280
13865,7426
10537,0
10284,1538
11308,0
11048,513
12069,3078
8483,259
8239,15
12078,1
8491,3845
9766,771
4893,3074
7706,1281
524,3841
2161,30721
25724,6401
29761,12293
23704,65082
36538,13569
44952,3896
63222,3084
38017,3352
30558,3364
15648,29
257,514
3072,1032
0,0
1,1
5,260
17540,10986
46453,51722
6930,5404
6164,1289
7965,1797
7943,6915
3074,14
768,3
1295,1548
2171,3964
32626,782
29040,1
30063,283
25697,1794
26201,63
23894,1039
11570,31
14136,15
16187,1538
50890,3843
51914,0
52161,3845
49858,0
52687,512
52165,3841
50628,256
14911,1539
16176,780
12883,31773
10791,13
8737,258
7960,517
27767,1820
29299,1284
32112,13
30986,3199
2060,775
3854,3854
517,1537
7682,7682
7688,2335
4882,515
6211,20746
34146,23484
515,1284
0,0
1,1029
7758,12641
30465,30465
14133,259
2575,260
8050,8050
30826,3359
24874,31799
11813,3079
9259,780
9759,15106
58602,2821
59135,6659
62483,64029
4118,2572
3381,1084
14339,14849
1804,3079
2583,7424
4887,2574
4976,32285
28789,1794
30069,0
30329,3075
30841,256
30579,1024
29812,0
29812,0
28436,32261
4630,1024
6170,769
512,3086
1853,15366
14859,3388
5661,1549
5357,64517
62975,3078
57826,3597
57891,15868
12064,1290
8993,2315
7544,30482
29726,7543
2870,1336
15163,257
13319,306
59154,22434
1536,263
1289,1803
8800,62128
771,14649
3599,1
6,12852
30737,4472
7190,1038
10539,1030
10296,3614
15930,1538
13364,257
11566,258
4375,263
4382,525
4625,768
4370,513
61424,31
61937,1285
62195,256
61950,270
65278,771
63988,13
62965,0
64245,15
62708,257
62963,773
62709,1
62451,257
61680,1542
65521,3841
65535,0
61681,256
61937,0
60431,65053
4886,1794
5151,1294
5652,2
6186,3134
11061,7427
15674,517
14121,540
5394,2063
4104,28021
768,12594
3853,259
5,15931
1998,34638
6663,2583
278,10813
59658,42820
1793,15165
1799,0
1797,14394
1050,6150
2570,1285
31359,774
30987,3965
2310,525
6686,518
6407,287
5386,286
3593,7
