1010498490797080327,220399322011273225
4324315486256497156,4556242045102469892
145530526063660849,724809300664728576
879053001078607114,4036080707763044865
361980140211209987,507501616392374017
3476002906316475912,937043451805973765
1745737660316976427,4251679618358455870
3532794674789092366,793823244891391245
219275642616480514,144118546791006466
362317930731798841,218438889370354953
72621677916262156,291613590861974576
3462763652512826931,7949243913887418164
734433149885816070,867228814345637672
145838136571398718,1225838071471683339
4110107570195792386,363384207939338285
951443966435993089,878209671905216824
4184127010513331727,1880680129165134091
1098321987134240008,4181034879652278299
4323794318432866322,1097482178489486603
873463066769690223,2165400385214679835
228884400257959713,7522998238827651842
1736711648969228311,290203999542380295
722016309235554589,1232886813051852563
218709372803810587,2090237583690959388
8450958879886851,145261150583196173
579583369671606276,2021573074047467523
1737008495382698502,1954286377327663874
2018739662664239104,1946694240849167619
363410686746626102,865822556240678145
144400094731764249,1411811652209668
296676953729604381,1875498663573659139
2170202981318925825,2017644523665825024
3689870863115042610,593408633345607984
4543580314060273464,289988522071296771
157692047885220868,3473142853368480789
218153015574726659,507783108767384323
289367309931186996,289645473541327118
1805674221477495811,505256401453515571
798610713689289986,721757043688285776
86705554469421357,868919867509908233
13820926595826182,866437381614080052
728233154993660478,1300493563401486092
3613873796022470659,792977801901342029
504737474243529472,4039182520395763770
722608052784282896,290809843449659655
2607927240603142660,376945657840993031
4114098793006850644,4788209376207372858
1016125980437133112,3762534357032376345
868936450242911749,438546930538973957
2242292380028962568,3462430505658222870
4325489794639404862,735547011133682480
72964747118447361,86761573557213446
450100714686844675,878523019295195907
3978433292469342761,734126468766433548
4114899228748422918,2026624277675182096
434367600556310811,2235202883588465427
144986104366111236,369016993524286239
1738135589625725440,511186161949672212
1736428061034807300,217050312871845121
1226956033538983681,367324913395110660
1226674546012849921,649646574524760834
296119385452904709,75162662339280925
726237459398007815,79127484288795909
433755155315884802,2162009420670566656
1297403066500003849,656192989197841714
864698850823380237,218176105252586767
72344626921212418,793492266068938511
148353844193727238,432643592126610719
795778260014883137,74878099168366593
8525145916635493120,369639372943406969
650497519750691628,3620667631746417971
3331026607629084935,1371093401700413955
879328957796792588,3605710055313902085
4334445502408296496,3833130829283132265
3474615412967538958,5912392013407523172
161293970970718501,4044240420615955205
720589345026411833,3820519293054956815
4543019318334392071,576526744610342409
3892247037496200456,866728760533715255
4556013393913320460,1304670843290204475
654729578092113436,510043855418187842
505540294696182320,4484751957978715426
222663276646302219,146119722814354730
3677204725856084561,2960005334202595381
5637161064414973984,4471260204631789095
4252533848280937218,73532095149969466
940409215947259436,1457253382626491395
86719848101121289,954530076280099854
4179967198359471935,4555688064539909380
2390297700387337274,4329138116827154204
3899584018476892675,13543849024620312
435723362967225600,1732760016777648926
2097301971751935238,7042393719310081
8169496067768602,144396676407230746
1810197491161891331,1952874612955880991
943818591287771420,799677014528360455
4252530566857166597,74886887587987205
721701870518797873,939572289979941951
72918554793608462,940414550229581834
720858540755588129,1730818283558209028
148903582926438664,868364829539836939
1601401634685200736,7496527844328997407
8797890114085857081,3762223221687931922
2671778230038036482,662368937336987734
521583040519343881,3616394014280266807
4540766440507521293,8166530265057735178
871784383043406394,3988030134274951734
233931037533414157,432656730868300554
1225872130056331281,593133776692130840
3317211394907202825,506441959309772325
737195099387345204,88104202616440835
2330673550987762715,2747539363457547317
367928713269550861,3474283275144594463
3468345791658398233,1804817577260956162
74320406852732688,3116271087346654474
8725835964350745,2091934121998106391
1802604440660221239,2529914687510286140
438838245032526630,148080198990173211
1735613211301521467,2168498734000847632
1016450168813918731,2027524958540860956
2251274255836382223,3617813398143703808
1803999629981919747,2240551809736123710
2234079040749377546,864715365258041373
1232308524777080578,8162791773768479
665743458779666692,878254798536062721
2523433130721739035,1738135499045998875
80254569203899652,2090546537867575302
2096450923898340888,216486220725296155
3762262768615621385,650782263251450127
76052175650752015,3531393858234420750
518761711604271361,1082001969529030714
3690145740971656213,652523000658879746
4557377875832407578,1022896635400761355
79943309099074828,2162606339703113218
578725746600404797,5788317414274314762
872291753256057219,4771953114881070135
15019866617268485831,217865121593284383
6553564868805526423,944404195465589293
15084359262876481852,2251260087670770798
3620065166759270914,6686989297294118182
664420673770099255,4419208129461228323
3468669211389803786,87072602323105300
6511147668030437935,3675567840139673630
728194723024406057,2167362865659511846
2097842897767896086,2170188627893230860
2233829943148684815,606659956877435919
3617813380833542706,3036056199196182784
5071016652445186,2098126579686650371
1370234532003644674,1731352710948720143
1802858247070941209,512863935121787408
518534326572236036,4109876706896918843
1660743182231346447,1463682073701671
153123615775327769,72919851672343579
1879432725022518822,2955494957027105592
2095608776159997752,1802029223709448989
877370804172751409,73522208205378567
654160173287935003,2235213878818898482
1736200436460558616,1085099280949117212
2237746157831855387,219858509037256241
1513525150765816065,2098408089258822408
1012246714204291075,4251974411492065283
362267305868328962,216469689830802954
14933588491319810,940971968368410886
879115892184449286,666267968741454084
224958130084854075,3400509329966577716
944935741975822855,288521794028779830
4326000058279335438,723687597126057997
360570579156012857,360350663961739525
3531450183090711602,3315807111606645022
4542467420055995672,3172504463529543470
7947068500640695227,15228928343513765914
7575910859279638076,4324607286792042616
1659025651051924999,2019906352378088756
1803434447266591237,9111068103877985569
7505863432656071216,6997798015234937913
4356403865532579334,4187234291599675702
2239986738418229762,3975337320238680858
1024324158198058296,436069842056316513
157078649211062542,289974262495524917
1081773547801411638,1950623834940637750
331107855572760,2171635645091218995
3678596479426891553,3675794056080327947
145241242739414044,3682261246118868232
4413023161387978540,2525177080551388210
435177949164868624,849974870151680
725925224218823728,2019079592164668713
1808504269931024906,1375015281609877520
1961066103197145407,80840690908791068
3687624590739901189,439961924676747265
1737575929665884930,152869620034115094
868998499758830959,12714170959659730945
74028056498806042,1012482237508361247
72063121862426637,144965123482976516
1023787424536725255,158756302326268676
4110958587897974279,72355583399495733
577032718067710783,289644373875439382
4339284439443085731,3987441900844953463
4190697547000122137,3752213145529668558
433752943406088991,361729429985894144
2233789817853773068,504970519942468353
218717091634938417,4340077178730319369
161901429424003868,1892381755639746127
1874623810746284612,7529760720415627351
224398230822257979,14022439378185764428
2938097458599592347,5220001896731121680
11592952966922571055,1961888814365612669
3176757564280021591,4255083671447893767
3691554481469867313,521920822504017161
4180186111869990966,81911447461835320
8654799216019059257,1049294947578613254
4483345589023555073,1024019375168291874
1668927899443397683,1083984552303284800
4470680275005017860,2097005116534098952
4323486454488697607,1300482682786028050
1443700549198551060,150047182677018375
2096173847220519947,1015877288745635340
2823893311767327963,451999757360115753
6061568030888966413,161032597201564984
2752310739862553374,161623957703959301
1880268336659765509,1657609462221047042
436614096084933406,3315227737816175397
727331352740692226,1732777682046227223
291056319359877121,1953999353069044745
730741033692239632,2018759647199825685
3616964511333627961,722266989296418826
4125031189943959102,4483933891329472513
4045654349689205504,4413246400884706361
4121131356943562758,1801738059993580850
665784329384766800,12308224132064601465
7089348603905168633,5793266910867827488
4192018944371983110,439975127809883203
145811855296757760,295579511905452035
952570961340469051,794614885274814522
3834821723463812376,365080750489282602
1015870972777489684,4760880285535313189
6358262158307771742,2096998644390557486
8911637422632020225,5709729676910816098
1706651212155522816,17263887271762658025
1875472172567436593,1298187031020968716
951149039842036249,2381050803370197768
2306131266833552945,436008149533460228
1086501180471519539,591994897629582614
3247128346766153729,2810839903758194949
151182935004166920,298366825576346650
295037672558759424,649134081629040921
1956839405159449904,4114669469844383794
219567215162754315,2247874579407904526
1140203205768498,1098604587407509555
1513275578672491108,8156882094224907269
4691363413032330806,8726418306411136256
868913377897550105,1226113820920387590
2233819513223710979,1805945649800154906
2533854233544300037,864698833962994197
950878619822795059,2529103303476983093
82273196353391668,1877211599577091600
8217389365086010205,4472732316527230976
3679742432368002861,2827202861592806924
2104875626854823729,865312623293107987
375207360388086281,1948938463988231487
3676349202983922987,288280339178090752
11704658774398536282,7785538881705162029
2817624170550153264,8076156220510185839
380915941037607511,796328379240969650
2022512156600502289,942096863132189761
216178322776136969,2172152398271939594
225182184754785141,516235532818278207
6948474984977285942,4161624868378470773
16920470395238489,2163987412110800049
11585428588933548666,2900886695316759856
1590784947927253044,12473292095249586434
3067663048409035830,3489534806370038072
3834818454709340445,591960624058283528
1521377768575470358,1009105474156497153
1309488710053274935,591944191329633031
3390964237412139520,1155461630340369982
1514951326689342208,801139592712695809
1233540274911579152,76044586782103808
3259256097610860042,796310404901766167
1012520600779166234,577599907050623760
2959725980363922995,1953779441937953075
1092987259174715709,2307832048078883121
2605679843329908542,7042446033169188
3539683236013694878,1816930042385813458
4149861653171204666,5336853866551957797
13760690017276496,6561666570208343060
369652682177774624,1598274296011337253
364838965003225629,1153231632203581193
2245391928809823775,2019025531727259912
7161114839851807750,8577119187012175694
4484516530335715909,4127315098735623999
4630032675674457103,2537263927015977999
366812553489825286,658953910775465331
1515273668974744623,6660381063438063608
4040314201780664122,1745491727051611751
162820150100707932,6433219841524837902
13307080622607971044,7732988584480484205
4348412546673082674,873266226810465280
3764227522828881595,3472683710934405991
1802315574900504132,3899677851215398990
3166069846193018698,2036754666756238737
888361419173802512,3617650571321738248
504995834006537224,1992440009921537
3322839605460731170,4036399600847815954
371323966908805909,2234921396161555982
801369167305966599,2240825631313441558
651062620798791472,4397496764671139896
5847117152188631828,3461905038726028299
2359459491147342958,17342468395751061522
256988772250251112,3686840860347214257
4043192750202170420,3605816652326243639
6274110254938261785,1878292446120248838
3563222774390788639,167506401335641386
15207418576922213,4253940179286298670
8301925733601868350,3622912955254193965
5343560627153209657,2597790924493112335
297899593431321110,11457770804484780058
1530429050987605309,1591176983027135292
2670668853138773925,3684794440162024427
1777899233763097905,809039673512693092
2811657073735776057,3905524898879387912
505095266593014302,2161865773089228915
3151252086853436,231178337174893595
881314727185768907,3834544719114223852
8082004781719964700,5905880176892647938
2025787015311533735,8000210019217983304
11120541718364711430,5981597172589887287
16091957413494517839,2083861374403218744
214610912943554797,5038954223331574581
13966178073036802811,1024528757420408077
16629110001565253213,2750958487092597281
6159364199480115713,1962007066459905301
4760657088610927250,12171107988755614305
2956628604367083275,867802802297900850
1514899505891652120,2169354060565002531
868916672017607190,1805670819089943829
2602293562297027337,4267500404869762051
3546664163620255236,432656942645977398
72376676735272780,785644141335361049
2749744685819852815,3967979677849554444
10970265661695852602,5840064046997057848
2898685600311705110,960129958274084890
9593925484867882496,4474946856848275952
434893163237746730,942947778094367774
5993485269886044945,3272737063883056446
3845246430035846677,7950576681748992016
1818103487650209826,7518215535244163197
865660915226863730,7140301164970973967
7503075504429952788,1876395942606409234
7595154904791378197,14497698608362690359
1240757344611671534,1586327118926591779
17864876884770896685,16560860678237987313
3045525592508359622,5251872296381713925
2457297171770004741,7381177702294821725
656151194801629249,1097761476744118384
665178519909829403,12945584150970346877
1082015284834083075,2289218056693048
2255238532831254632,1658191284483528711
2808813530099659683,5776786649755549388
7801491822355600426,13750366420195084550
8175567444175882749,15293155639765762333
18064029520096567019,889634718352017179
4282547074022406254,1948200499049857854
7996927429548885460,865821559938812445
13537538021809692649,7262232678676775929
8172387415356342323,8228696653364356415
940190408706307613,3475101057637026061
86198603414049606,435182313764822983
4326604922127937209,2827200079219460354
2288957697110711861,3878469238469115696
3898095537552426528,8871531481596043813
4252233759588603413,7883283751941834450
3182454329796991548,1321256962657488897
13924636552044613896,4551991384791660055
3905716071042590812,8062910284288178696
10076699532825635568,6208401382245792534
17369543998835856924,378025159684589840
2455315151454089224,3826653562719794706
231660606623064908,5260781724525606159
2810267398047206451,519894269579830624
4483060806219349300,3620354493919725837
4131021308065975482,77362669310316830
1169657227529627124,3683689462484034306
2967849050210169037,1441952479490499118
29286828509304601,9225056569853687075
4116324229559222211,16918122727582665785
16818535707168934667,1443490525741537878
2117540645157093992,6942139899530857242
319583092288789278,734116440342023746
7388813099673111348,16458743116468456474
4764816162536756233,5418423010405581313
224088299501256704,360883909820482076
217018440188042783,2234067994462592768
27500742975233,151435736946705411
720868466442046479,792635750687901184
792916113252359290,7933427401356426303
8008478207984653581,107392084190946538
718643480784321346,8159753115547334150
11657376776346599870,3848395014643780671
561790080003083496,15772187463855980066
15772116176306757109,15762939621305037836
3827231829344323816,3173884522086204931
15826456506539024,4545306517790060271
1672812586466555684,4400907625378746160
1658298061755500666,2393159712562542274
6135047383439515403,3821602303138870845
2539776314572152839,3898180149056888515
4606328974659819257,16792459744833622494
1067380453870076459,2796206365742912234
592786434383880975,1946412701768947474
4191788231598286875,777373632555782673
2603697446765068640,1974859339755149270
681024499082732669,2235802009696357961
3992799545201923586,1672038780443701830
5701594601908531519,1439845837744965947
1449050858661939512,1888979874629686795
2971597329964608764,2318285356918914878
3109496039890881289,2168801159997713462
4472673231890963993,17321491145965718487
5189835952173954609,7442911438649652239
8778110564983491081,12110599095649834270
4763744125799243523,6634655473097048860
2170173174262669056,224931621109833216
2089985796015587359,2025528146591023132
2233818533702139905,2161760935352467715
72372183717708034,2169639906813214978
433195529750384396,1083972264334000900
146433177868635699,4556799739039517442
652473332743214117,16645312172593407493
11925602181465043960,3880457301588839173
4469288486107488283,1600222892013062103
15363397695058212541,4337825171249624088
6696860239213560037,2092172919394525415
1366828102374327792,3021950462060708066
1887826143046743849,775482325318252080
3029561566096590694,2393919866859362430
3111500551620856126,12826863364532407890
7089515869150578975,533967128117063983
1022886885842164485,4122767528153923342
2106325891988907759,3540452889455697710
14559007485377002004,17726201295816506148
3388718046351927338,1875483266754362938
1332539932812579607,2034567631657331480
8021887489407326516,1230384456923809661
7080326228642574869,5981062326592745304
1891473550654140208,5707767170197097037
11604018083007377656,4528046284465919550
17298643747457277736,1962752402251110662
2505416538170266889,3404458750413443588
8530130080183688062,3968829130910097669
2095036368216868740,18247187603022244609
5811650228896342032,11945780905538432770
3678039023002714368,3822435793360783104
847736351891201,2234630948207460894
2170206263162372383,2242231992869520154
2161729045253987331,2162290771110002974
1875219409515971358,2025807301813935616
566252833735966,2234069110684319746
2097833022899552540,504717627231371522
296988111324584730,72902027591680257
2091366816964105473,1974070203128615454
8363017502669731842,15623029937255137688
16936373688246333192,16587018244261989640
63863917273415957,74046584400188191
155681023702276602,18302602502539515376
17350415257570115788,868905624991745004
3676690016708352588,4604403923116361464
2673795915868212028,3977841793345792039
2673211898849070636,4557109817864235046
1331378896401144592,292591155759029604
1601619057695269932,1597199034286346499
1811898538847703810,3332384531890249735
3810621574156132620,2303057702338428954
16951039928438110517,17959271367696282376
646210427931381554,364573887902304302
15446506009414493548,7430976843502017755
4112566894524437506,3801323121863825615
2337201184390403687,8377367525181240692
8462680655524214813,1387228892841931130
4253100264240580403,3686807701482243843
223239554690188551,1588368895140631591
1009135105153130524,8505892403144559639
7137940431476359173,8571822883633533
2019892080220966151,651062874903744572
72339081966650370,360291281659757571
795735265527529730,291610274913189897
2235501873589329408,2090515760618276634
4815068703,217018310869319681
2242514450873647902,2170175369024379904
281599547539969,216457564248873987
2091641767515128323,2233819508693664026
144116296194260999,562962938986752
433192317046955294,2018209668278518016
79986640761538933,7721728588526791179
2962269180960324115,1458715567018697514
15637084212216781788,15430764085955660083
137353388933386262,1586428106823375086
17438491803400456209,17944637830651582725
1523022762371712261,160457427939563529
1095261960460046624,867791859123811365
222661236689413678,1959689475965795118
1747131892515542569,803371468795417093
1379238389675403307,2167109969916401186
4043438273414965820,1399216665471561204
304811003079178782,4339842784896684080
1233479547857420091,15143086652261412108
507430204644921627,1586991211396862251
4038347887504399962,1730930292541412901
3990520906219848766,16510238137003692808
8030768196508523551,8969521255612314395
584378814078017849,8240009755127528813
941823041938677301,2319976188334858258
7943558227726991203,3325089263715056644
2960409138584951911,8508837943391578903
8575262124924865808,8724598895455659275
365369063553172227,4326299044039366444
2017901834701833732,288543767097835523
844480815038722,506098631166722817
433195491010806559,72649234859753990
79942320771629570,144681449969359901
2018490051947659521,2170487755335729152
217051296233031168,2233787743568135168
144401065394111006,2233788713744400900
504686853757207299,217864939166040322
2162290783993069826,216172782113849628
1882226601448374298,723136827514684162
230577974035889704,528340812114500683
3531954626713301040,1241085007767601460
3258965698192862709,1145054533504798731
18087599732413894418,2721024239317748429
17662887867856724229,14059660935504867594
2604555257970765059,4553484607445861674
3544681598026456067,580693894521698819
1325184336386077194,2311367371742992
2676321494478437428,2814760789002697732
947459289605546558,801425255734379837
1227547790275254801,2596357153244842801
2530520784901049608,2959154239334112515
2237774525268246306,1953445134835460364
4398344595427233592,2533284711992339475
15064542110041862329,16123392704001540598
4623280038937367367,152127853766250199
17085307618184863052,6944860194976176688
7354143190062080785,678403125938101102
251361561149203325,682584940592632337
7095148585662484862,2092782304635876725
8648608979703041804,8721504843958812272
369032416247153161,4543850687102000648
1719640985960967,2026060309864710918
720864025377840644,361414999758012673
73190095309570563,2090547637899034909
8193569743904287,2097864900668694042
216172786408948481,217019415179231490
72342492153977373,7321656569692162
1945557246637441026,2234073495812177920
80790035678692639,1738114583057931522
846739951452188,1952314867046161410
2089671335704986398,224369765853043997
2235501818140441650,4471893386143083051
8733384618371536204,792919415023466416
8401638460537095647,1732214753630364943
17071621135306331077,1155498904969969110
18176396754563685085,510299954588356106
15356995505155091745,1095255551695206903
1737602386312176694,232564460561767698
2101791432632187144,940414623430418206
1802906728393415206,3394357563113287715
216520438646969607,3392364002201181735
2319645273236055324,1954328295742443819
1964682354410926869,3545197200614308554
2307264729676915980,722332018838343697
584112490016871207,2751462068451739657
366790628540964153,2165403695830801261
16229268675594629321,14234575755298150938
7951971803764360249,7642137388534732565
16375989176066327812,463953510054179059
6347571268342060157,8583357332358045201
1010913483455924227,73886124950293774
578276067544399886,726799588677190402
2018202014734826246,2968223054021669401
146372619111767554,79966407048958746
1810166683847884802,296144674236727298
2241981183472835614,8163994565287708
2090516863971958019,8726837146288414
2090235509270971138,2170206168186355713
8478338943484162,144678142357806339
216454266202562072,217018319457224195
2089956121648628230,504966219988796419
79939018443391233,216458680959114782
73186801104722975,79406738465424157
72059793079861800,2251271073332730909
2028034210661373098,7141364729265590072
13410885444939826155,5427649046381874193
4175626197466483772,15717909011246074134
16919418616936877395,3404710417548375795
8292310100674988053,5105148868378180639
14312753089309965748,1308819700027360855
15051374059378579773,1950961526157794864
2456780847599324219,2525158251414762541
292171254147191315,1298200320005454702
1228056955457553340,2278350935774844694
17841972011323500092,3113790919064900653
1370727066052202337,18092123317414074426
384321122872222571,7385080302721528856
7783638961690537987,439801461835694088
4109003789149936697,2815879099733587226
1951226337769608758,1304938736299029529
1451725952803347209,2964586824375785188
4468783707759643966,5923132946515174437
2193083717327590912,440518247159827053
1009656348145056518,794167864408147569
655569583385480961,3104995591108887583
4397203391961578769,1226166811939453952
3106659135003296002,2089672439512302386
217049097192866051,216173894510321152
144679238061203229,875344401727488
144115196665856256,1695459814998275
512569235453640704,504435057507893791
80223671242850816,152028506841416221
504685737065578753,216176089272156422
2098397055236703260,1881660224092242460
2091672553788938512,295833512414485777
2025523628333864991,144987100880640005
361419397971248902,151179610430836238
4483388431239809540,1384081734248759870
8726009121352518253,27412471081081414
232325103917364656,17809238677044986233
11587805645411717994,2001630633144627241
9114447826864971037,35023849617492601
148124214231866110,11107339422840141124
17716909119758134303,18296138678498417950
2094775329236322416,8969494836596772382
2112469734993626882,296458022669254733
3692431362519840,15252240236415184282
12264189135121316456,1377113004555848290
9091371758869612820,1085756746144745239
27026073339723290,1010611826762783093
435749794784361263,2098972237607534861
445865172445298951,3546030638762781469
7504126285951349768,3032057278878855536
4234944356806836255,4062826346117665586
288802667743150700,8464648596795163910
2091079178253828124,7211796259970679305
1589778494311828741,504418607313323791
434042381302957118,218147767812883201
449804968020282638,288577840016012599
1514081396159421954,8729135004195603
847727760048641,846636838289664
2098395951898035996,144146107597659141
216739052581946374,2026059090026824451
433471464637734172,72905343677235230
2017612637390636288,217017215635686912
2097020466729058304,2170175369091481860
312274237529862,1737297770472938780
80534828740451844,1802003913298346782
2829064926724620,939288658996497166
74594193955685635,3762253946803652357
4124492597525433624,5623656790444488718
678201111514322719,8746575549985993010
29959574545068824,1951040932099130135
1369955231756521757,943318847504023348
2874404848210437237,5780958705261496943
8892494920228010769,2972464055628991239
4551630956229052490,14566112426113958035
6713384755821087085,2532239218473440406
505180512306005880,16530815543968637778
8894050785534962439,1158401552239452176
7792730633301337693,1039322244340081186
6780489630852911934,8604453656031335482
440833845854215712,941000655124704525
4830398072868902921,220680801783738936
8964416286900911118,6996640080929716350
1232676007899816921,3979540499421660430
865817093178721028,610815055342014314
1874360634948328471,584962147946757
799423053246700289,293023233490223364
580410456020629814,4268057891590504451
4396937375515413262,433822454117238024
450078487895343901,1590929553737658936
1802006108548563457,72903122810176005
80783451510276866,224898506912104706
